material_id,formula_pretty,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,is_gap_direct,density,volume,nsites,theoretical,deprecated,elements,num_elements,crystal_system,spacegroup_number,spacegroup_symbol,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-1043807,LaFeTeO6,-7.324625624444445,-2.187170042407407,0.166524654722248,1.9386,False,5.798851251714601,239.59273686126312,18,True,False,"Fe,La,O,Te",4,Monoclinic,7,Pc,5.523346377796074,7.810230998767514,5.554021006316595,89.99519107516545,90.00260776063602,89.98023122253471
mp-1223010,LaFeTeO6,-7.308507092777777,-2.171051510740739,0.18264318638891602,2.512399999999999,True,5.5878150805489035,248.64148545037088,18,True,False,"Fe,La,O,Te",4,Monoclinic,15,C2/c,5.275595166775025,5.275595166775025,10.456878442882513,89.61312180800492,89.61312180800492,121.30462425269727
mp-1043919,LaFeWO6,-8.760636697777777,-2.532645078333333,0.079952433124997,1.7784,False,6.5410726030330135,240.9604925543854,18,True,False,"Fe,La,O,W",4,Monoclinic,7,Pc,5.522977613761167,7.825257480986296,5.5753730005217585,90.00088160544814,90.00130078302134,89.99175606581817
mp-1043839,LaMg(FeO3)2,-7.692265464,-2.372836907000001,0.115212890250001,0.0,False,5.427653143057256,226.94476823835777,20,True,False,"Fe,La,Mg,O",4,Orthorhombic,31,Pmn2_1,5.353975,5.495753,7.712881,90.0,90.0,90.0
mp-1223254,LaMg2TaO6,-8.1667436115,-3.191579540733333,0.251444254249999,2.6145,False,5.640251281963455,273.48198552947605,20,True,False,"La,Mg,O,Ta",4,Orthorhombic,74,Imma,7.33534107187464,6.840608983954718,7.600939692561177,90.0,58.794840014606095,117.79293723097095
mp-1044928,LaMgCr2O6,-8.282117439,-2.7260836299999998,0.14326861641666602,0.0,False,5.40235445944583,223.27533271471205,20,True,False,"Cr,La,Mg,O",4,Orthorhombic,31,Pmn2_1,5.317453,5.41851,7.749206,90.0,90.0,90.0
mp-1222893,LaMn2BiO6,-8.0927446715,-2.408960868586207,0.117195158166653,1.1351,False,7.254466462291539,253.50930906251196,20,True,False,"Bi,La,Mn,O",4,Orthorhombic,26,Pmc2_1,5.5498750007167725,5.914170000076174,7.723549001060717,89.9999828986121,90.00181674417307,89.99939964980288
mp-1222846,LaMn2CdO6,-7.703296259000001,-2.312514868086208,0.15402849626668602,0.0,False,6.827652334353395,111.19197225060844,10,True,False,"Cd,La,Mn,O",4,Trigonal,155,R32,5.386903977534861,5.389713640391717,5.388072512890037,60.2205675599247,60.23925788393245,60.22850558245429
mp-1273033,LaMn2CdO6,-7.698852335,-2.308070944086206,0.158472420266687,0.7018000000000001,False,6.491361772076896,233.90473541742745,20,True,False,"Cd,La,Mn,O",4,Triclinic,1,P1,5.562649711110075,9.490672453453653,5.4679399579401,72.02119101431362,59.73614892922989,73.07661975143611
mp-1275988,LaMn2CdO6,-7.697361529,-2.306580138086206,0.15996322626668702,0.0,False,6.512487273121405,233.14598464753797,20,True,False,"Cd,La,Mn,O",4,Monoclinic,5,C2,5.540466516863089,7.5618447467118095,5.56546302244018,89.59502463779015,90.59089693144547,90.45603506486255
mp-1286205,LaMn2CdO6,-7.691372697,-2.300591306086207,0.16595205826668702,0.0,False,6.499902819116541,116.79868915354206,10,True,False,"Cd,La,Mn,O",4,Triclinic,1,P1,5.554798186215769,5.357108775847939,5.506424903030277,61.37112184374851,58.248485949421784,61.739761237691454
mp-1040818,LaMnCrO6,-8.170029707777779,-2.232381274770115,0.286993738518519,0.44329999999999903,False,5.111148697322554,111.05762929098782,9,True,False,"Cr,La,Mn,O",4,Triclinic,1,P1,5.373661504957677,5.4888947505965175,5.267834293213198,61.845614310965125,119.62837045670815,87.5188685603926
mp-1222992,LaNd(CoO3)2,-7.933371391499999,-2.567495990749999,0.0,1.0783,False,7.062334945330837,233.72013919466167,20,True,False,"Co,La,Nd,O",4,Orthorhombic,26,Pmc2_1,5.459678,5.49601,7.788998,90.0,90.0,90.0
mp-1222928,LaNdMn2O6,-8.751685238499999,-2.980090123336206,0.094200722916651,0.0,False,6.503233621883511,249.73322354425324,20,True,False,"La,Mn,Nd,O",4,Orthorhombic,26,Pmc2_1,5.564728,5.716837,7.850125,90.0,90.0,90.0
mp-1222955,LaPrCr2O6,-9.027316104,-3.154782150666667,0.004357631999997,2.4225,True,6.483627058351915,245.76660351108984,20,True,False,"Cr,La,O,Pr",4,Orthorhombic,26,Pmc2_1,5.568449,5.598807,7.883029,90.0,90.0,90.0
mp-1222975,LaPrMn2O6,-8.743074947,-2.968747429252873,0.09435686894165,0.0,False,6.43428950156364,250.68810761295666,20,True,False,"La,Mn,O,Pr",4,Orthorhombic,26,Pmc2_1,5.546937,5.695070999999999,7.935629,90.0,90.0,90.0
mp-1222850,LaSmCr2O6,-9.041361693,-3.176516272,0.007331379999998001,2.522599999999999,True,6.751507569048267,240.66491473772442,20,True,False,"Cr,La,O,Sm",4,Orthorhombic,26,Pmc2_1,5.501447,5.58657,7.83052,90.0,90.0,90.0
mp-1040853,LaTaCrO6,-9.262764495555555,-3.024570256925924,0.133219060277772,0.18080000000000002,False,6.593105277499974,117.831625368231,9,True,False,"Cr,La,O,Ta",4,Triclinic,1,P1,5.495417,5.495928857676471,5.498891771355842,90.27367346302303,119.85235319653904,119.76602442207626
mp-1044002,LaTaFeO6,-8.892989656666666,-2.786242780259259,0.163171625555545,0.0,False,6.329324427708236,247.50431703458463,18,True,False,"Fe,La,O,Ta",4,Monoclinic,7,Pc,5.636249,5.5699950000000005,9.624825637597857,54.996309573755454,90.0,90.0
mp-1222764,LaTaTiO6,-9.686915227222222,-3.644004927851851,0.009943010277797001,3.3911,False,6.342806447689188,242.80097006343905,18,True,False,"La,O,Ta,Ti",4,Monoclinic,5,C2,7.202057080874602,7.202057080874602,5.3081046245493315,70.68647879770818,70.68647879770818,76.46908647923362
mp-1520143,LaTi2GaO6,-8.513084348,-3.168799028916666,0.153905870624996,0.41090000000000004,False,5.466668390052461,121.61182952025574,10,True,False,"Ga,La,O,Ti",4,Tetragonal,121,I-42m,5.56890369,5.5572823155936675,5.56890369,59.93079954296233,90.0,120.06920045703767
mp-1520332,LaTi2GaO6,-8.527238839999999,-3.182953520916666,0.139751378624996,0.0734,True,5.457987217269255,121.8052585743229,10,True,False,"Ga,La,O,Ti",4,Orthorhombic,65,Cmmm,3.94769522,5.5547554143079445,5.5547554143079445,89.6641830682241,90.0,90.0
mp-1222718,LaTi2TlO6,-8.419172771,-3.1405498425,0.143124897875008,0.23700000000000002,False,7.092358596162634,125.2644266528757,10,True,False,"La,O,Ti,Tl",4,Cubic,225,Fm-3m,5.61626490603871,5.61626490603871,5.61626490603871,59.99999999999999,59.99999999999999,59.99999999999999
mp-1346591,LaTiCrO6,-8.648242892222221,-2.851319267592592,0.17131658000000202,0.10220000000000001,False,4.972223430271487,223.5982829853746,18,True,False,"Cr,La,O,Ti",4,Monoclinic,7,Pc,5.412056,5.387393,9.376882551272839,54.869281751406945,90.0,90.0
mp-1222787,LaTiNbO6,-9.365582752777778,-3.5188527314814833,0.022627625277781,0.000399999999999,True,5.134309422508299,243.00188307504104,18,True,False,"La,Nb,O,Ti",4,Monoclinic,5,C2,7.197851558664224,7.197851558664224,5.321855033430073,70.53815066251207,70.53815066251207,76.85381227103524
mp-1222719,LaTiSbO6,-8.259931616666668,-3.076790906481482,0.0,2.7433,False,5.342093661873452,125.7439563436964,9,True,False,"La,O,Sb,Ti",4,Trigonal,149,P312,5.29088404115645,5.29088404115645,5.186806,90.0,90.0,120.00000051463778
mp-1211288,LaTiTeO6,-7.910033152222222,-2.836414147222222,0.083950142916662,0.0,False,5.311202991660622,128.3011666888742,9,True,False,"La,O,Te,Ti",4,Trigonal,149,P312,5.334801951363986,5.334801951363986,5.205510999999999,90.0,90.0,119.9999993968412
mp-1040826,LaVCrO6,-8.531777267777777,-2.602807637222222,0.229464299444453,0.0,False,5.033183184398846,111.45941199067305,9,True,False,"Cr,La,O,V",4,Triclinic,1,P1,5.298422,5.387324889233338,5.41779402399519,119.32806589297283,119.13090522709268,90.43165872666115
mp-1043966,LaVFeO6,-8.173070897777778,-2.3755486294444452,0.24834839583332802,0.0,False,4.886195126937135,232.24078132284347,18,True,False,"Fe,La,O,V",4,Monoclinic,7,Pc,5.605058,5.406981,9.374374027040153,54.83034774708246,90.0,90.0
mp-1222876,LaYTi2O6,-9.300620668,-3.608235801166667,0.054698671999986,0.0,False,5.692517103484941,244.7653308593705,20,True,False,"La,O,Ti,Y",4,Orthorhombic,26,Pmc2_1,5.478377,5.710976,7.823258,90.0,90.0,90.0
mp-1043921,LaZn(FeO3)2,-7.377099105000001,-2.0947431885,0.121568693750007,0.0,False,5.994086461774838,228.27283005377743,20,True,False,"Fe,La,O,Zn",4,Orthorhombic,31,Pmn2_1,5.346741,5.5119810000000005,7.745641,90.0,90.0,90.0
mp-1049221,LaZnCr2O6,-7.971573763,-2.4526125945,0.169462970749995,0.0,False,5.9761666485568625,224.67949170843025,20,True,False,"Cr,La,O,Zn",4,Orthorhombic,31,Pmn2_1,5.333301,5.403826,7.795895,90.0,90.0,90.0
mp-1111365,Li2AgAsF6,-4.380698584999999,-2.099296565583333,0.421820469458333,1.8182,False,3.013724301862698,171.17250943605217,10,True,False,"Ag,As,F,Li",4,Cubic,225,Fm-3m,6.2323189612254275,6.2323189612254275,6.2323189612254275,60.00000000000001,60.00000000000001,60.00000000000001
mp-1111366,Li2AlAgF6,-7.917829226888891,-2.756073626722224,0.308726878499999,2.0864,False,3.010735634020704,144.90159871849767,10,True,False,"Ag,Al,F,Li",4,Cubic,225,Fm-3m,5.895618753654954,5.895618753654954,5.895618753654954,59.99999999999999,59.99999999999999,59.99999999999999
mp-1111683,Li2AlCuF6,-5.104165924,-2.7895916756666663,0.318729440499995,0.07939999999999901,False,2.888270842985487,125.56359212345293,10,True,False,"Al,Cu,F,Li",4,Cubic,225,Fm-3m,5.620732406682246,5.620732406682246,5.620732406682246,60.00000000000001,60.00000000000001,60.00000000000001
mp-1111352,Li2AlHgF6,-10.610378169388893,-2.647429631472228,0.45566136299999904,0.0,False,3.7348781469826333,158.03154873758353,10,True,False,"Al,F,Hg,Li",4,Cubic,225,Fm-3m,6.06856858705181,6.06856858705181,6.06856858705181,59.99999999999999,59.99999999999999,59.99999999999999
mp-1111099,Li2CoAgF6,-4.612004197999999,-2.084272759833332,0.32498615475000103,1.7043,False,3.4415983999495943,142.17736165564705,10,True,False,"Ag,Co,F,Li",4,Cubic,225,Fm-3m,5.858438,5.858437883522962,5.85843740372994,60.0000001123988,59.99999663315423,59.999999342311135
mp-1111351,Li2CoHgF6,-4.264088789,-1.9896839149166672,0.489709096,0.0,False,4.087178491446592,157.3911080602014,10,True,False,"Co,F,Hg,Li",4,Cubic,225,Fm-3m,6.06036,6.060359379857354,6.060359752126436,59.999999775336605,59.99999864701241,59.99999661502681
mp-1111900,Li2CrCuF6,-5.375418185,-2.470096772666667,0.30877656750000004,0.5853,False,3.066672908421782,131.80385733321356,10,True,False,"Cr,Cu,F,Li",4,Cubic,225,Fm-3m,5.712344,5.71234398341075,5.71234462911929,60.00000033181262,60.00000364317974,59.999999903932974
mp-754450,Li2CrWO6,-7.8182418044999995,-2.206562858166665,0.07004498122222,0.0,False,5.6820000385806555,202.06702894830923,20,True,False,"Cr,Li,O,W",4,Trigonal,146,R3,5.102534098942407,7.397613015241402,5.36627114070301,86.00861009655557,89.98776529881594,89.98200150132215
mp-1111360,Li2CuAsF6,-6.942563720999999,-2.034172969583332,0.40540736525000104,0.6339,False,2.9978615209840482,147.5278306835933,10,True,False,"As,Cu,F,Li",4,Cubic,225,Fm-3m,5.931023590188965,5.931023590188965,5.931023590188965,60.00000000000001,60.00000000000001,60.00000000000001
mp-1111359,Li2CuAuF6,-4.116587128,-1.849182262666666,0.34580743366666605,0.0,False,4.342710705011723,148.50826812911978,10,True,False,"Au,Cu,F,Li",4,Cubic,225,Fm-3m,5.944133349912163,5.944133349912163,5.944133349912163,59.99999999999999,59.99999999999999,59.99999999999999
mp-1111113,Li2CuIrF6,-10.545025424350001,-1.8714524266833332,0.37750486740000405,0.7389999999999991,False,4.54446356626784,140.17971354014855,10,True,False,"Cu,F,Ir,Li",4,Cubic,225,Fm-3m,5.8308703999152645,5.8308703999152645,5.8308703999152645,60.00000000000001,60.00000000000001,60.00000000000001
mp-1111143,Li2CuMoF6,-8.267989276,-2.223153679333334,0.41552127199999506,0.0,False,3.227352396051394,147.85180626132671,10,True,False,"Cu,F,Li,Mo",4,Cubic,225,Fm-3m,5.935362,5.935361763872275,5.935362057520249,60.00000397701564,60.00000032057935,59.9999986839821
mp-1111560,Li2CuNiF6,-6.883370483,-2.247561114333334,0.24305935349999902,0.0,False,3.357968488540695,123.68205604588198,10,True,False,"Cu,F,Li,Ni",4,Cubic,225,Fm-3m,5.592516,5.592516063158424,5.592515753385412,60.00000183177436,59.999998541274586,60.00000037358209
mp-1111120,Li2CuSbCl6,-8.82414775525,-1.000031961083333,0.28851563500000105,0.6312000000000001,False,2.566548610997244,266.50031167778025,10,True,False,"Cl,Cu,Li,Sb",4,Cubic,225,Fm-3m,7.2233319434854995,7.2233319434854995,7.2233319434854995,60.00000000000001,60.00000000000001,60.00000000000001
mp-1111097,Li2CuSbF6,-4.52721821,-2.174301420666666,0.46128403993749806,0.367,False,3.201963351317994,162.41441354523008,10,True,False,"Cu,F,Li,Sb",4,Cubic,225,Fm-3m,6.124159907975133,6.124159907975133,6.124159907975133,60.00000000000001,60.00000000000001,60.00000000000001
mp-1111363,Li2FeAgF6,-4.895928328,-2.234536440833333,0.353407980111108,1.5286,False,3.318335428435308,145.91331177410848,10,True,False,"Ag,F,Fe,Li",4,Cubic,225,Fm-3m,5.909308,5.909308132686686,5.909308100066877,60.000003544526386,60.000000560164665,60.000000742767185
mp-1111554,Li2FeHgF6,-4.585142155,-2.177076831916667,0.448419600611108,0.0,False,3.770182742478016,169.2643372364447,10,True,False,"F,Fe,Hg,Li",4,Cubic,225,Fm-3m,6.209074,6.209074157636144,6.209073356497168,59.9999993676196,59.9999965716458,60.000000839829184
mp-1177983,Li2FeTeO6,-6.218141279,-1.706247392333333,0.08625290482499601,0.0,False,4.709779007601269,103.41779604984265,10,True,False,"Fe,Li,O,Te",4,Trigonal,146,R3,5.12633143157346,5.134414112155446,5.400980771527889,118.3186362339045,90.02177493727835,119.70490712635355
mp-1273740,Li2FeWO6,-7.479047629999999,-1.985671309666666,0.08776071724999601,0.0854,False,5.61732523352077,206.66906679701196,20,True,False,"Fe,Li,O,W",4,Triclinic,1,P1,5.068453148641112,7.591587521484159,5.388236902475057,85.50660838350854,90.03800889531253,89.2063911547138
mp-774932,Li2FeWO6,-7.480431713,-1.987055392666666,0.086376634249996,0.0,False,5.595654202858529,103.7347307231733,10,True,False,"Fe,Li,O,W",4,Trigonal,146,R3,5.088983406150683,5.4228883009282045,5.116395065557975,62.08593367600059,60.6464260591681,90.09821066280753
mp-1111358,Li2GaCuF6,-6.977875892777777,-2.395960645111111,0.32043913088888304,0.0,False,3.250667637462277,133.39891273150786,10,True,False,"Cu,F,Ga,Li",4,Cubic,225,Fm-3m,5.735295018942966,5.735295018942966,5.735295018942966,60.00000000000001,60.00000000000001,60.00000000000001
mp-1222711,Li2GeTeO6,-6.140215261,-2.013020709833333,0.0,3.0974,False,4.723365614717859,109.02474220222855,10,True,False,"Ge,Li,O,Te",4,Trigonal,146,R3,5.691510963369655,5.691510963369655,5.691511086474136,53.015108532380346,53.015108532380346,53.015102038632484
mp-1111123,Li2InCuCl6,-3.517663078999999,-1.340914784333332,0.23680299166666302,0.064999999999999,False,2.675241028334185,251.3637221635046,10,True,False,"Cl,Cu,In,Li",4,Cubic,225,Fm-3m,7.0839017999440115,7.0839017999440115,7.0839017999440115,60.00000000000001,60.00000000000001,60.00000000000001
mp-1111100,Li2InCuF6,-7.999905922000001,-2.304409231333333,0.36594429849999904,0.0,False,3.375681643010827,150.64143822630706,10,True,False,"Cu,F,In,Li",4,Cubic,225,Fm-3m,5.972458633352934,5.972458633352934,5.972458633352934,60.00000000000001,60.00000000000001,60.00000000000001
mp-1111362,Li2MnAgF6,-5.037707996,-2.307116700626436,0.335812251000001,0.0,False,3.13585169043202,153.92414099300225,10,True,False,"Ag,F,Li,Mn",4,Cubic,225,Fm-3m,6.01553,6.01553017560622,6.015530282857946,60.00000123356204,60.00000155545147,60.00000096566834
mp-1188124,LiAl(PS3)2,-5.079137614,-0.9481544117619041,0.0,2.749,False,2.175665033927013,440.01910939744346,20,False,False,"Al,Li,P,S",4,Monoclinic,15,C2/c,6.2343054125287285,6.2343054125287285,12.369061591977179,87.42908258784179,87.42908258784179,113.31352764433738
mp-1222469,LiAl(SiO3)2,-7.846857136,-3.227567057333333,0.0016197218333360002,4.9935,False,2.309661195595685,133.79001800599525,10,True,False,"Al,Li,O,Si",4,Orthorhombic,21,C222,5.300455525728426,5.270449524740845,5.540645,90.0,90.0,59.81149118221947
mp-558808,LiAl(SiO3)2,-7.8239408390000005,-3.204650760333332,0.024536018833337003,4.9005,True,2.004305124506185,308.3458792459338,20,False,False,"Al,Li,O,Si",4,Triclinic,1,P1,5.038597,7.7010530184958474,8.705492075001505,114.10120662015818,90.06845489483648,90.1460472181014
mp-6340,LiAl(SiO3)2,-7.813877793,-3.194587714333333,0.034599064833336,5.368399999999999,False,3.071252837768189,201.22707524857876,20,False,False,"Al,Li,O,Si",4,Monoclinic,15,C2/c,6.409976949595529,6.409976949595529,5.274985143027893,74.67612941150539,74.67612941150539,82.73736375598288
mp-1106116,LiAl2BrO6,-5.831478072,-1.758999362833333,0.39361611286666004,1.2585,True,2.72525501690608,288.5770932239626,20,False,False,"Al,Br,Li,O",4,Hexagonal,193,P6_3/mcm,5.653199,5.653199296203522,10.426599,90.0,90.0,120.0000041182699
mp-755069,LiAl2FeO6,-7.14932144,-2.393535263333333,0.136179266491662,0.8077000000000001,False,3.360513080935932,105.12447582399237,10,True,False,"Al,Fe,Li,O",4,Monoclinic,12,C2/m,4.921232285968424,4.921232285968424,5.322195075274957,80.51634752544726,80.51634752544726,120.21227369383742
mp-9055,LiAlPdF6,-8.52527542929012,-2.876894756697527,0.01981773537037,1.0557,True,4.096070803401708,206.21216410619286,18,False,False,"Al,F,Li,Pd",4,Trigonal,163,P-31c,5.074642097764333,5.074642097764333,9.246403,90.0,90.0,120.0000012745798
mp-1176797,LiBi(BO3)2,-7.115966888,-2.231416213166666,0.031844146966665,1.364199999999999,False,5.1429177048663774,107.69292840168846,10,True,False,"B,Bi,Li,O",4,Trigonal,148,R-3,5.935785757125167,5.935785757125167,5.935785937908812,48.52777047548428,48.52777047548428,48.527778718814766
mp-755745,LiBi(BO3)2,-7.074494154999999,-2.189943480166666,0.073316879966665,1.029499999999999,False,4.9842770753382935,222.241203606587,20,True,False,"B,Bi,Li,O",4,Monoclinic,14,P2_1/c,5.986738,4.620878,9.081245174234038,62.206714486902804,90.0,90.0
mp-1205694,LiCa2ReO6,-7.454683968,-2.649083681583334,0.09733272906666601,1.5831,False,5.179736911505289,118.39167741297362,10,True,False,"Ca,Li,O,Re",4,Cubic,225,Fm-3m,5.511613102423101,5.511613102423101,5.511613102423101,60.00000000000001,60.00000000000001,60.00000000000001
mp-1211115,LiCa2TeO6,-6.269074603,-2.393955148,0.06108682478333,0.0,False,4.138230508373964,249.34257644217132,20,True,False,"Ca,Li,O,Te",4,Monoclinic,14,P2_1/c,5.762055,5.562172,9.475483829231994,55.19072985299034,90.0,90.0
mp-6134,LiCaAlF6,-5.99731567,-3.870292022592592,0.0,7.6448,False,2.8617383378521772,218.16552929765228,18,False,False,"Al,Ca,F,Li",4,Trigonal,163,P-31c,5.083178623574525,5.083178623574525,9.749554999999999,90.0,90.0,120.00000811605508
mp-555143,LiCaCoF6,-5.581502604444444,-3.078052191481481,0.013648328333329001,0.0,False,3.303167492838526,221.13520073145474,18,False,False,"Ca,Co,F,Li",4,Trigonal,163,P-31c,5.100634329603524,5.100634329603524,9.814742,90.0,90.0,120.00000427523169
mp-556792,LiCaCrF6,-6.287324374444444,-3.503914989259259,0.0,3.7879,False,3.053647831639924,231.65997229160766,18,False,False,"Ca,Cr,F,Li",4,Trigonal,163,P-31c,5.194482544296111,5.194482544296111,9.913701,90.0,90.0,120.00000693242107
mp-1211093,LiCaFeF6,-5.968068834444444,-3.31610681148148,0.0,4.1719,True,3.067030154673756,234.8168858383832,18,True,False,"Ca,F,Fe,Li",4,Trigonal,163,P-31c,5.225976021158918,5.225976021158918,9.928048,90.0,90.0,120.00000026786628
mp-12829,LiCaGaF6,-5.5095706388888885,-3.462266970092592,0.0,6.4003,False,3.350955798011182,228.67517156754175,18,False,False,"Ca,F,Ga,Li",4,Trigonal,163,P-31c,5.170205360181547,5.170205360181547,9.878085,90.0,90.0,119.99999181269483
mp-559584,LiCaNiF6,-5.337218761666667,-2.984132797592592,0.0,0.0,False,3.220913029932965,226.53521590513074,18,False,False,"Ca,F,Li,Ni",4,Trigonal,163,P-31c,5.148014083971605,5.148014083971605,9.870193,90.0,90.0,120.00000107915723
mp-1211094,LiCaVF6,-6.286765812777777,-3.566594360925926,0.0,2.6309,False,3.026867631603956,232.55247626859583,18,True,False,"Ca,F,Li,V",4,Trigonal,163,P-31c,5.209007777850307,5.209007777850307,9.89647,90.0,90.0,119.99999717848274
mp-558057,LiCdCoF6,-4.867946937222222,-2.480673156481481,0.025714041111110003,0.0,False,4.47104375116412,217.10146561068365,18,False,False,"Cd,Co,F,Li",4,Trigonal,163,P-31c,5.100268299550525,5.100268299550525,9.637094,90.0,90.0,120.00000388569812
mp-1211087,LiCdFeF6,-5.260138905,-2.724353514259258,0.0,3.7992,False,4.193969025953722,228.99883341013958,18,True,False,"Cd,F,Fe,Li",4,Trigonal,163,P-31c,5.2200361864818525,5.2200361864818525,9.704108,90.0,90.0,120.000002363497
mp-753103,LiCo(CO3)2,-7.485339397500001,-1.7661323068333332,0.020036347458322,0.0,False,3.236372515817154,190.75734845546526,20,True,False,"C,Co,Li,O",4,Trigonal,148,R-3,4.623676473714289,5.740057570524532,8.107420476214614,76.29224865051548,89.18376136774683,113.1883741807792
mp-753487,LiCo(CO3)2,-7.419089906000001,-1.699882815333334,0.08628583895832201,0.0,False,2.585506124861621,119.38897258742048,10,True,False,"C,Co,Li,O",4,Monoclinic,12,C2/m,5.002773096530364,5.002773096530364,6.140104617685679,67.94880534291356,67.94880534291356,59.49998483930908
mp-762401,LiCo(CO3)2,-7.3581302925,-1.638923201833333,0.14724545245832302,0.35400000000000004,False,2.577532639837214,239.51659435451947,20,True,False,"C,Co,Li,O",4,Monoclinic,9,Cc,6.1175089687000055,6.1175089687000055,8.345035809325028,82.61609713527241,82.61609713527241,126.80938994567161
mp-753876,LiCo(SiO3)2,-7.554042885000001,-2.595968717333335,0.06599399733333801,1.2402,False,3.404605904942388,212.6922156339278,20,True,False,"Co,Li,O,Si",4,Monoclinic,15,C2/c,6.535712431781022,6.535712431781022,5.339715493019642,75.07796988477857,75.07796988477857,83.48197401113337
mp-755994,LiCo(SiO3)2,-7.560505000000001,-2.602430832333334,0.059531882333338004,1.7181000000000002,False,2.73559859708127,264.7073931296644,20,True,False,"Co,Li,O,Si",4,Monoclinic,9,Cc,5.201818025721777,5.201818025721777,10.407738919881348,75.94864050493025,75.94864050493025,89.24516661280104
mp-758532,LiCo2CuO6,-6.192875587,-1.196602686333334,0.07090156293750201,0.0,False,4.597300807222862,102.70677396890564,10,True,False,"Co,Cu,Li,O",4,Monoclinic,12,C2/m,6.497319060865412,6.497319060865412,5.874784762658969,76.15282658193598,76.15282658193598,25.288827126496038
mp-766810,LiCo2CuO6,-6.196218147000001,-1.199945246333334,0.067559002937502,0.29099999999999904,False,4.600521271550614,102.63487700717855,10,True,False,"Co,Cu,Li,O",4,Monoclinic,8,Cm,6.641802496672571,2.817618032308318,5.797310004152875,90.00001392758845,104.18537070927728,77.75382916422691
mp-1282499,LiCo2NiO6,-6.396089199499999,-1.231723297833333,0.06705325970833301,0.31660000000000005,False,4.476070651050812,207.37653141867446,20,True,False,"Co,Li,Ni,O",4,Triclinic,1,P1,2.8836226526267263,11.779370372229664,6.494652176215828,105.84434233885187,77.76732065386828,92.41400762099182
mp-774305,LiCo2NiO6,-6.422913803,-1.258547901333333,0.040228656208332006,0.6139999999999991,False,4.535239037429901,204.67102138145958,20,True,False,"Co,Li,Ni,O",4,Triclinic,2,P-1,5.732876300501869,5.863008893016452,6.497859726038567,104.63364581605792,103.33375037903572,91.84957919178976
mp-1222564,LiCoCuF6,-5.01090942,-2.27483603037037,0.013084045000002001,0.062000000000000006,True,4.01322955678721,201.43020895509258,18,True,False,"Co,Cu,F,Li",4,Tetragonal,102,P4_2nm,4.613329,4.613329,9.464458,90.0,90.0,90.0
mp-1222369,LiCoNiF6,-5.37690713,-2.454063739259259,0.0026597372222210004,1.713899999999999,False,3.95651102380261,200.24455882794,18,True,False,"Co,F,Li,Ni",4,Tetragonal,102,P4_2nm,4.702824,4.702824,9.054058,90.0,90.0,90.0
mp-752834,LiCr(CO3)2,-7.992372503,-2.021202337333334,0.071973439999998,3.119199999999999,False,2.512628061771043,236.53449321109628,20,True,False,"C,Cr,Li,O",4,Monoclinic,4,P2_1,5.023989758739065,6.5956208663705045,7.832433018785798,90.00204704740678,89.99364732442776,65.69496973917431
mp-1305214,LiCr(CoO3)2,-7.141851305,-1.590194324333333,0.07865080887499,0.500599999999999,False,4.2755607783702,211.89963057050014,20,True,False,"Co,Cr,Li,O",4,Triclinic,1,P1,2.9013244731186134,9.841802830379708,7.673293668678204,94.70188003667641,101.96218600523774,81.91222139524886
mp-1316235,LiCr(CoO3)2,-6.964431725,-1.412774744333333,0.256070388874991,0.0,False,4.216729540448181,107.42801272026458,10,True,False,"Co,Cr,Li,O",4,Triclinic,1,P1,6.552097876305726,2.9085038083454524,5.974499380760366,90.83082677262529,104.02186237984864,102.81992474949313
mp-756072,LiCr(CoO3)2,-7.162117304000001,-1.610460323333333,0.05838480987499001,0.0,False,4.292381479613473,105.5346261418439,10,True,False,"Co,Cr,Li,O",4,Monoclinic,12,C2/m,6.507462988703662,6.507462988703662,5.9707628622801625,75.1588060674131,75.1588060674131,25.63148243481517
mp-1105411,LiCr(GeO3)2,-7.27891409025,-2.2293348825833332,0.029443398000005002,2.859099999999999,False,4.503079407032226,221.41126105491813,20,False,False,"Cr,Ge,Li,O",4,Monoclinic,15,C2/c,5.485307557284296,6.627040825303338,6.627040825303338,80.3682655959321,73.95164421688625,73.95164421688625
mp-763359,LiCr2CoO6,-7.66166547,-1.858045414333332,0.092602951180555,0.49660000000000004,False,4.106060442431397,107.51803672708434,10,True,False,"Co,Cr,Li,O",4,Monoclinic,8,Cm,6.583028653323256,2.9057116133143697,5.939887822802296,89.69866601192297,103.9083152263924,102.55838813038795
mp-1211098,LiCrCdF6,-5.578490513333334,-2.91125776037037,0.0,3.9378,True,4.147826443468962,228.46460178363998,18,True,False,"Cd,Cr,F,Li",4,Trigonal,163,P-31c,5.212195873990155,5.212195873990155,9.710617,90.0,90.0,119.99999840053128
mp-25975,LiCu(PO3)2,-6.9655380755,-2.312853813761904,0.044857397958315004,2.391499999999999,False,2.990519447251807,253.68065983996,20,True,False,"Cu,Li,O,P",4,Monoclinic,15,C2/c,7.578942893764869,7.578942893764869,4.785145101218666,74.49965243323625,74.49965243323625,91.76185049830654
